country,year,month,temperature,humidity,precipitation,wind_speed,wetbulb_temperature,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%),Total energy - TWh,Total renewables - TWh,Total fossil fuels - TWh,Coal consumption - TWh,Gas consumption - TWh,Oil consumption - TWh,Nuclear consumption - TWh,Solar consumption - TWh,Hydro consumption - TWh,Wind consumption - TWh,Biofuels consumption - TWh,Low carbon - TWh,Other renewables (including geothermal and biomass) - TWh,Other - TWh,climate_region,Pct renewables,Pct fossil fuels,Pct Coal consumption,Pct Gas consumption,Pct Oil consumption,Pct Nuclear consumption,Pct Solar consumption,Pct Hydro consumption,Pct Wind consumption,Pct Biofuels consumption,Pct Low carbon,Pct Other renewables,Pct Other
Togo,2022,10,26.435618279569894,73.83758960573476,0.13739247311827957,8.2355958781362,72.653891224661,1.6894849318173026,1.472626042197622,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.111050402948,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.178436461322,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.2857142857143,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2022,11,28.12497685185185,50.31967592592593,0.022525462962962966,8.930347222222222,68.17179954965708,1.6613765196559356,1.397690618264787,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.11105040295,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.285714285714306,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2022,12,27.999395161290323,41.25784050179211,0.008915770609318996,10.008467741935483,64.80330514578202,1.6363957446507378,1.3517699081078849,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.111050402948,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.178436461322,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.2857142857143,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2023,1,28.29312275985663,39.31810035842294,0.007885304659498209,10.065456989247311,64.33661690276192,1.6327043752451222,1.3460290435210016,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.111050402948,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.178436461322,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.2857142857143,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2023,2,29.65962301587302,42.22941468253969,0.0194469246031746,10.938665674603177,67.04258559801195,1.6509962527773696,1.3877053136776054,2.3619364148148145,0.39720000000000005,33465.37358284386,4382.370350134317,13147.111050402951,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.285714285714306,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2023,3,30.335640681003582,53.96818996415771,0.13486335125448026,11.163261648745518,72.38789189492003,1.685600889338251,1.474153323319496,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.111050402948,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.178436461322,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.2857142857143,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2023,4,29.45407407407407,61.5462962962963,0.20378472222222221,11.257546296296296,73.79786144847691,1.6932628150482358,1.5009089263658986,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.11105040295,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.285714285714306,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2023,5,28.84162186379928,67.78024193548387,0.2714717741935484,11.012343189964158,74.8902955053863,1.6972697527161598,1.5268412025595193,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.111050402948,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.178436461322,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.2857142857143,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2023,6,26.135185185185183,78.44537037037037,0.44061342592592595,10.643449074074073,73.48257907588614,1.6937331714612534,1.489038602207339,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.11105040295,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.285714285714306,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2023,7,25.522939068100357,82.14045698924731,0.32027777777777783,10.365770609318997,73.45896695937031,1.6937760963920028,1.4881288521994644,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.111050402948,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.178436461322,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.2857142857143,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2023,8,24.42795138888889,85.38125000000001,0.4825520833333334,10.880763888888888,72.41264793154605,1.6903964370104692,1.4620560383832573,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.11105040295,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.285714285714306,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
